x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,label
132.0156112,81.93609661,147.8530076,67.02409796,116.8077637,66.72548049,167.6016259,76.45410857,93.96773283,76.4932058,212.2587959,193.0305059,60.26706918,184.5416034,229.8583978,309.5368524,-2.35976965,320.226171,97.84330969,296.754585,6.657825277,342.680081,165.36942,457.7627468,72.85113264,469.1078774,146.5509057,590.8289714,72.87419182,588.7941044,155.4978587,560.5960525,74.22579517,562.4709751,f
138.0728482,77.61558978,154.2910167,64.68082651,121.3380178,63.78121224,175.2534705,74.03552697,98.66996439,75.23477369,217.3271636,189.5411652,63.01099963,187.9587861,239.5406529,307.0865046,7.057936256,317.4482817,103.88819,305.0411358,-2.662648598,348.8036349,167.250685,456.5541379,71.75506354,450.6849415,153.8100347,586.9604896,51.11219235,581.5723487,161.1808689,564.2538381,76.88474366,562.7006655,f
152.6457772,75.04315981,164.8079008,60.17394663,132.7687031,63.32490082,186.9291645,77.40775825,113.8304399,77.00313153,231.4712904,186.5115558,76.46648986,184.0336354,256.7718862,307.1367636,27.45898295,324.3655051,126.1959518,293.8445,145.1525309,303.6215768,183.2320526,450.3424429,90.64700116,448.5003793,147.4979683,580.3783895,76.20147794,573.6073665,155.3390363,558.6004252,112.2312975,555.3990182,f
158.3639783,71.38779577,177.8348978,58.51531389,144.6607763,57.06054569,197.8663922,73.4110928,124.6711844,72.43644744,241.2141157,183.4200682,90.68810489,186.0636362,262.3066705,307.1106836,37.59816537,326.9088971,124.2377617,300.8812123,177.5789135,297.2793211,201.3819072,450.6094372,116.9803153,451.8134317,188.6812559,589.271739,103.9532815,580.9218256,196.2887582,556.0604651,114.2717057,556.0778776,f
167.8357925,74.37221186,186.4768216,60.4681159,152.2987698,59.97010227,208.5658781,70.33065737,133.2227263,72.89559272,245.9873737,182.932896,99.24819768,181.8875098,268.8687561,303.4330221,54.03349286,326.2581014,144.0375931,302.7114001,204.884865,289.4493346,209.1572701,448.7428551,120.6580209,449.0754623,189.8033979,589.0244278,105.404618,581.379461,195.495362,557.3984304,112.8036196,555.6591838,f
180.0750471,71.49547236,193.1751717,58.73222025,162.7342824,59.4226003,213.8403142,69.07435198,141.9947524,76.43433953,256.4890856,177.7413477,106.1497943,183.5403621,278.5049896,305.3209832,62.63401492,329.0987696,162.8930902,294.7694165,186.1989751,300.2487919,214.1051166,449.5790439,123.0693063,450.1311923,222.8633302,589.0446906,106.6859798,583.2624407,227.9483163,555.3345294,116.1497587,554.0057127,f
181.9174266,76.82452784,195.7973798,60.91548935,164.228217,60.19126684,216.5196911,72.9245381,145.5162126,73.90865875,254.8070767,182.4597287,111.8236669,184.1570214,290.0809013,305.5641228,69.38261396,330.6009386,166.0089301,298.0461566,190.477587,299.4232795,224.4614229,446.6132738,127.7928393,452.7442772,197.57952,584.1742608,112.7057882,579.8562278,198.4202389,556.2340988,120.224266,557.2537077,f
189.2180565,73.69606166,207.5650226,58.96196061,171.0165952,59.24821312,228.0065134,67.96204563,151.5246529,74.5187654,264.7069849,182.1209669,119.6761806,183.3397713,294.9666824,305.3067729,75.15306643,334.874004,201.0645101,296.0347074,219.4515694,293.9941216,229.2460371,447.9236588,133.0734158,450.2162616,201.2911324,585.5564411,144.8303805,585.8177381,198.1173455,555.6458045,150.0390554,555.1412008,f
189.0090598,73.63650786,207.6432497,57.94697446,171.3751565,58.91118625,229.0045712,70.2408116,156.6457554,75.1156067,267.203115,181.0842266,122.7698377,183.5899133,295.548877,304.1132803,75.79426925,333.1029882,203.9352951,295.1682112,221.4633167,298.0513232,231.0357256,449.852321,133.6025182,452.6919876,197.3788991,580.7107793,141.9021773,580.0725653,195.9471,555.6484148,147.0222135,553.5571604,f
192.7832435,74.09673728,206.2440823,58.49657111,175.9874835,60.11725637,232.0078292,70.35224291,159.8613751,74.96337623,271.283485,180.3468162,126.0423303,185.0505666,297.4375221,305.1117395,77.62197472,331.5376763,208.7243391,297.2852287,223.720088,298.5621269,231.5260546,447.481712,142.4754126,451.4480163,222.1663502,585.8754246,123.0535797,574.4939711,230.9671003,560.7900508,154.7761438,560.6482486,f
191.2657914,72.82961062,211.0859199,59.05018372,173.4378218,58.38453241,230.1873465,70.59602967,156.3737375,73.8418116,267.1674154,180.0730617,123.6482372,184.1702615,296.2079404,304.9184765,75.59167528,333.3570357,207.4284535,298.5469405,222.8804675,299.8647454,229.859105,447.9720131,134.6498636,454.6597148,194.6373434,582.2933188,147.0880044,581.2328888,193.0300541,556.7779382,151.3585458,555.0413816,f
190.4863421,74.07626438,207.8025218,58.92534902,171.7590712,59.39283794,227.0481843,69.77327755,151.7589447,73.33600946,261.5427835,181.0651608,117.0021354,182.1149287,289.9554954,307.7905808,67.64014218,331.6002587,168.2142158,296.8460546,177.8530599,297.5929195,224.6733135,447.3522973,129.5164353,452.7947202,197.0095031,587.97117,143.3693579,585.3076386,198.9533682,560.0887955,150.1007834,559.682442,f
186.6299118,74.08338554,203.529067,59.88257976,169.1076993,59.69949091,223.6014756,72.78021074,148.1173837,73.49873584,258.6435328,178.7083014,108.7012657,183.0234038,284.0120439,304.1686525,66.43960916,331.7371449,164.2410171,296.1983849,188.099446,299.5261558,215.3785973,448.0203093,124.1895766,451.0697456,221.4482075,587.9045966,109.0806051,579.5220829,228.6910868,557.8267123,115.1746211,558.2317231,f
181.0480413,75.36311376,196.9210888,57.76155227,162.7494322,57.91369724,218.0081462,65.95344989,141.1270082,72.28896026,254.17074,182.8983256,103.8743502,183.151631,281.4169175,305.5647913,59.67481561,330.1888967,167.3903623,297.1754996,212.6431215,291.7146082,210.8528689,451.8747684,119.0340344,452.4242998,193.1293449,587.5039708,106.6610124,585.049619,196.6372948,559.8625269,116.7151102,557.7907737,f
178.3288313,71.78286957,192.0632121,59.1657171,161.5247259,59.80091614,211.3653624,69.53830704,140.1909237,72.37552272,248.8377582,183.7409421,102.1570988,181.8050376,273.4755389,308.0335814,56.61507098,332.3468148,145.6533564,303.6181949,183.5173729,307.8566816,208.0594733,449.6967384,118.7253333,448.2332092,196.1639006,584.1064429,108.0293268,578.4241649,195.6290201,561.1565764,116.6415815,562.0872542,f
176.1576125,72.97900664,189.4208868,60.24497778,158.7301373,60.02076145,210.0346654,69.41879391,135.6704938,73.21078052,248.6140549,185.5795205,99.97627941,182.3115071,272.1636066,308.2854108,55.77838586,332.3393172,174.7418522,301.6328733,190.2848489,308.401253,208.9728371,449.1231742,121.1630659,450.6235382,195.1228303,588.4042798,112.9486203,581.677695,197.1468552,559.1731048,117.3869739,559.6155964,f
173.6321938,72.37722196,188.8989151,60.41482532,155.8124851,61.21976266,209.636297,71.98865304,134.9568705,72.98155076,249.4579591,185.9584859,98.62103295,183.5029335,272.9396069,308.1660491,56.04395054,332.2489769,146.503892,299.6142804,209.8572395,291.354933,209.1025071,452.3288201,119.4816722,453.3148775,197.2934282,590.8087324,109.6370842,587.4114183,199.1764972,560.6575368,116.5383929,560.6598307,f
174.5143038,73.16250693,188.4864528,60.99985086,158.1559137,59.75081507,209.7202393,70.4038758,136.7830186,73.4461322,249.4412148,183.9120175,101.5077014,182.1974865,273.3072042,306.7946723,55.91461063,333.7057495,145.7803653,305.3602214,134.2341085,299.3230631,210.7664864,452.0562067,120.1904309,452.5446863,222.8665446,590.4505606,114.6322,584.3810441,224.9312464,562.2676843,120.7306641,562.4519033,f
179.64464,76.41288787,194.7109041,59.81254845,162.1001693,59.57064617,215.1618999,68.7564835,140.8021373,75.98417497,250.2625438,182.7594564,102.6836398,184.4363902,280.1676982,304.1717886,66.75548034,328.4418853,166.7320851,297.7200377,191.9956715,307.8048765,220.2285446,452.2079693,121.5336064,456.9398374,200.4078644,589.0237771,110.1384026,583.5107232,200.9093921,550.1985934,115.3839592,556.8430835,f
183.1806607,76.36651006,196.6780464,59.78442122,165.324669,60.24656303,218.1536509,70.83226185,146.3328665,75.00739517,258.4248204,179.8141943,112.7850223,185.2770699,292.0877776,301.0357666,71.1393625,333.3712567,205.7084115,298.0333831,181.7779446,297.9845764,228.5002178,452.9335194,129.4861837,457.712185,200.4983803,586.7120528,142.7656252,587.7069971,197.2400857,549.1924443,148.287192,551.9778276,f
190.8552076,75.69867472,203.8212018,59.79200192,172.5714468,61.75825898,228.4694603,73.86862313,156.0313766,75.62296055,268.5080324,180.7306585,122.7478312,184.9405632,307.1765719,301.8525999,78.23814897,331.5590481,210.4285119,299.2332037,229.6707284,303.9956546,240.2217852,452.5715976,149.7412287,455.5937557,232.8340505,590.2209425,147.8765845,586.9612614,235.9010407,554.2096327,151.69687,553.7871831,f
209.5416818,77.12839268,226.3596697,60.22839735,191.7363006,62.32801385,247.7301678,72.12264302,170.84936,77.53404476,281.8759262,184.5346912,140.0780585,181.6319898,314.912278,302.2095332,92.38303812,328.9121326,212.261286,298.002862,246.9017373,293.022905,253.4603965,451.1808332,163.6808234,456.7393666,265.2992456,592.275165,149.2438029,584.0522594,269.6799852,557.3779816,154.8525879,559.8238946,f
227.3789687,78.30398804,241.0347491,62.99887572,208.5638297,62.23623907,263.240531,78.27548535,185.9528621,78.50809966,300.4893001,182.2439979,157.418565,186.935141,339.615944,302.5447029,112.7785673,333.3862673,215.9643412,297.9568493,266.6585176,294.9299996,275.0035585,449.3271966,187.5928328,454.5023747,270.7978162,587.9333045,170.145418,571.2529508,277.573976,559.8288457,193.3643148,552.3682068,f
236.7240026,78.11469854,248.6020082,61.04546454,219.6547453,64.84654408,272.3915385,74.74390201,200.4645654,80.4445666,313.363176,182.4591266,173.0238194,187.0535468,353.6058941,298.446685,121.7050711,331.3541457,212.1911455,299.0505542,265.8173961,298.8910256,285.3391079,449.5583251,200.6995632,457.4892274,267.2231676,585.6410663,192.5601998,578.3146626,276.8544321,557.4994081,196.5294656,555.7001662,f
255.3738237,78.05520559,267.6526093,62.93584445,237.4674915,66.12649524,289.7606567,70.93264212,214.5713005,79.17069665,329.6610863,185.0632343,191.2703678,186.9768028,371.6877812,301.874278,146.0676367,333.0235035,280.8918281,294.5613769,261.2225199,304.6110719,306.9143594,446.821678,218.5885478,454.4901178,275.1252996,582.2289968,224.6107619,580.345516,275.4076908,554.9428671,229.8569658,552.5303157,f
265.4041608,83.38238698,278.2982893,66.33167193,246.670971,67.77864093,301.3213387,76.18742056,226.0075634,83.57133828,342.63724,186.5127575,199.4952114,189.6731823,381.920229,307.04791,158.6360237,332.3646254,251.6671337,299.8628704,300.5258238,302.3908777,319.6573344,450.1745974,232.9954333,454.2296663,307.6797331,591.1510827,227.5067673,584.0984585,315.2412694,554.7867332,233.9485269,554.7626133,f
273.4853776,81.52656347,285.2048436,65.09551171,253.830874,68.01289006,309.6018857,75.32205248,237.2234894,81.37280639,356.9450776,181.1207717,215.6598067,190.740186,395.0839201,300.0661436,175.2144448,334.2748833,287.2914379,300.0821243,320.4439625,291.0512581,329.8021618,450.6538136,243.6055441,457.0675897,341.4567346,587.6617289,234.2450907,580.3356126,345.8750387,557.0004444,235.7163675,551.600476,f
286.1997006,81.85130435,302.9727743,67.89196089,269.3123232,68.16660721,326.3799235,75.10272609,249.8188847,79.77570174,366.8399891,184.1111738,227.567812,188.6612247,402.3268445,304.2239439,190.9051781,331.7146355,297.5051868,299.0913813,317.0922875,304.5446837,341.0589433,448.2297608,255.3616559,456.1101606,313.2475079,581.0352655,261.7068826,578.791036,317.7256212,553.5098314,268.6146243,551.7758885,f
295.2023897,84.01012554,310.3574428,69.51229823,278.158339,70.80564744,333.318263,78.33434495,257.6466043,83.14368549,375.0086708,183.330578,233.8302197,188.5616519,410.1713461,306.5840107,197.617094,331.1855129,292.1214799,298.8885617,339.9435555,299.8544181,349.3236384,448.0293897,260.6709307,464.3527946,308.1113182,580.2810728,250.6661322,575.6303685,311.4511186,552.986837,271.0594118,552.6267916,f
301.2337485,84.30481076,313.6946207,70.1496341,283.7661084,71.62910076,335.5690032,80.74872726,262.5240448,85.08659452,382.0074653,182.9465197,240.3243214,189.2640235,414.7694724,307.1499812,200.7041061,328.4780908,327.8795223,298.5768858,344.1871827,300.6661916,350.381712,447.0163136,266.4334902,453.4270647,309.1035052,578.7795605,255.5286654,572.0763222,312.1377955,554.9350454,273.5469376,555.4885603,f
310.3277166,84.47148245,322.5226985,69.67826339,291.6810222,70.06327291,347.2430515,82.65632006,268.5709176,87.93128225,386.7552535,185.061433,247.5320518,187.6974594,419.7249143,301.4797819,207.8525956,330.9576167,292.7850959,302.6685972,350.2810443,301.4877533,355.7237267,445.6381962,273.1500375,454.1805757,350.1634602,588.0885167,268.0932178,585.1539606,355.7160665,559.8687334,273.3129135,556.7989456,f
318.4991231,86.17155082,330.0705039,69.45394553,299.5285628,70.72210705,353.3867138,79.6056863,275.4882667,88.31756829,393.8907944,188.7441743,256.171343,189.5592472,425.3492909,309.3196913,214.6512921,327.0459489,299.1677524,298.5217903,357.7092331,293.173118,360.1553869,448.7331571,277.5224972,456.6717945,343.4460342,586.8720147,274.6089169,583.8995931,349.782624,554.869847,276.7276611,554.0639404,f
322.2290559,87.33290201,333.8564019,70.51467539,303.892371,71.98507287,356.5638439,82.75312639,279.381083,87.66956968,395.7367282,189.8889303,258.6116022,192.0161456,429.7690621,306.242088,220.7083237,327.8643615,334.3723211,301.4856313,323.5270578,301.7676458,360.2776458,449.6614033,277.177485,456.2154985,344.9122293,585.6694915,273.6124874,584.0723725,353.4756232,553.5418075,275.4085437,553.2726365,f
327.8073179,90.09896007,337.4636152,74.05619462,308.3214786,74.81714865,357.5701268,83.93602186,283.4689402,88.81545189,399.1484376,188.8392491,259.0988515,186.3003172,429.5889757,308.6304352,217.4278455,327.0469244,329.7051266,302.7109631,356.9680492,290.7352266,362.5683807,449.3045471,278.2290969,455.3923254,348.6269429,584.4488098,274.8156409,581.8023397,354.3041128,554.7709469,278.2105343,552.7190583,f
327.3271583,89.38017968,337.6541399,73.12775668,308.7882087,74.76490273,359.7978003,84.81128262,286.0365782,90.80637772,400.1380805,191.4618995,264.7836387,189.0155908,429.4264554,308.2178114,219.5435497,330.0884974,332.2407312,302.2438305,353.666389,299.9981274,365.2877083,445.3204197,281.4575359,452.11526,383.8220155,583.1660313,272.6182616,584.4016109,383.6756131,556.7527817,275.8107191,557.7405603,f
327.2425866,90.01802556,338.6222548,73.27095299,308.712955,75.50582856,361.647457,85.0412872,285.7654016,91.42795073,400.2023779,192.2214838,265.5627774,188.4169642,427.7438093,311.1985737,222.1809096,329.4387307,305.6249834,301.3333569,351.8847514,305.0585534,368.4139664,447.2895457,283.7425187,455.3196687,383.1073283,583.2292561,274.7891393,583.6080351,384.2075784,552.2436684,278.1070685,553.8303684,f
329.4737131,91.04407403,342.5857461,77.83170069,310.713023,78.58888151,362.9975404,86.83922675,286.3673241,96.48487492,401.3916375,189.07128,266.4048001,191.929997,430.7527879,309.1722612,226.2858706,329.4328172,339.1638433,303.7144167,359.2496713,304.1504726,370.1174927,447.3544062,284.447918,455.3297205,379.9710024,578.9334973,279.0227369,578.7105148,382.2405282,549.9563159,312.9705353,549.4779808,f
328.4570016,91.49388176,342.0939155,78.79052871,310.1733998,79.11293828,361.947595,88.03168865,286.3940483,95.66779704,400.6688871,190.3294076,267.1214348,189.0283262,429.0086691,310.3285461,224.3248051,330.0489564,330.7902295,303.2141517,355.3998111,305.3875721,369.1217136,446.1640212,283.8737057,451.7485207,381.8346479,578.3130762,278.5542796,577.7756058,384.5157502,553.4436852,282.0637091,554.7240127,f
327.6366208,92.71085153,341.35245,81.10304435,309.6841627,80.29865643,360.7939831,91.4228993,286.7483687,97.16471275,399.828976,190.5263267,266.5102639,190.7888248,429.3838733,309.6291158,225.9603799,328.9224184,339.2096244,302.7435516,358.5527899,307.2279008,368.3775959,446.66946,285.6160169,453.8886543,379.9448178,576.4649316,279.3143515,575.0795654,382.8430045,550.7850576,315.231263,550.3585988,f
325.9052903,96.18494887,339.8435838,84.30188457,308.6450742,85.20100634,358.2495829,94.43869505,286.3882007,100.0268721,397.2468882,193.2721161,265.2554024,192.133374,426.8476102,307.9308263,222.6666533,331.4160251,332.982078,305.7924097,346.0378708,306.2888713,363.8342665,443.2311952,284.8952428,450.2417823,345.9061168,578.5346148,282.0770771,573.3736803,354.8839192,556.056276,315.5770043,555.0484354,f
325.9388276,102.9242026,338.8098323,88.58709432,309.4322121,89.21148397,358.5253209,99.31862085,285.8718201,105.3227798,396.65226,194.0331601,267.1383916,195.6764634,422.7068629,306.8218294,224.1867552,331.3628129,338.5999129,304.4197694,356.1410986,305.0568755,360.499705,443.9783772,282.1301578,454.5181702,346.5894481,575.2434044,274.4232629,571.7089927,355.6398773,555.2475258,278.5602414,560.6349431,f
323.3450804,109.7757504,337.9554719,93.70860059,307.5949536,93.10307959,356.0830674,108.0086948,283.3444261,107.2286916,391.1013081,197.047549,265.0380829,195.1754354,419.9890861,307.5375616,218.9806393,333.2952881,331.4675796,301.723995,347.8832842,299.8302023,360.0900623,441.7164552,282.6261468,454.3330734,347.7670609,580.3260061,279.4584057,576.9323932,355.5524074,558.5534822,281.635117,559.7279147,f
319.3591151,110.5860604,334.7819299,93.88075892,302.491594,94.45668855,353.1349034,109.3861039,281.2649644,108.2843433,388.1160371,199.4968582,266.3625849,196.4943621,416.8631991,311.2546311,217.6245212,333.4424647,328.3638517,302.5747419,343.4229608,301.6040348,360.5021322,443.4115553,281.9233086,451.9072477,344.0712753,581.8229159,279.0327957,578.5630591,352.9417633,558.3200866,282.4116124,561.4296408,f
310.806047,110.6321568,323.4430505,96.32107033,294.9264218,95.00829793,346.8072652,109.603012,274.566331,111.8939292,382.4371219,205.0055229,260.540008,202.4688682,414.9139547,316.873844,217.1689211,335.7019945,322.4427837,302.4982046,333.9593043,304.1800224,354.3284034,446.4285943,278.0730942,458.966885,346.1981652,580.9590689,276.4723483,577.5599617,356.8644582,558.4569403,279.1984882,556.0459826,f
309.126958,116.3078837,321.3211496,102.683014,289.6939514,102.9046773,341.7837204,113.6817623,271.6954064,118.2217051,382.3098529,205.2365035,260.8669593,207.6764059,407.6797604,316.8339739,217.339563,338.5179857,278.8118569,302.7353511,323.8554596,305.4513039,351.9654371,446.8627722,277.2261022,460.3254623,343.9028883,578.1822258,270.824528,575.2459907,352.477791,558.2340354,275.5976408,560.3450837,f
300.2101889,125.5880624,311.0557954,113.1886096,284.2621883,111.29999,331.3312955,121.9124007,268.6595813,126.9002008,375.9169024,211.3810178,255.8641794,216.0988192,404.9560642,319.6724686,221.7573518,341.5821286,317.1990943,307.4687296,339.3644055,310.2829686,355.6478098,451.8377448,278.4621633,454.5951493,340.8300995,570.8474969,273.2197345,570.6977625,349.2763843,558.7833241,278.7008932,562.918827,f
301.8363305,129.2079549,314.6777071,115.1190465,286.1066748,114.6321703,333.9779853,123.7879977,269.7105295,128.4229739,374.501357,211.7166613,257.9798563,217.4314245,404.5555043,320.6655643,219.9634086,346.0466081,296.3298159,315.5076068,313.2782529,315.1462395,354.6222339,451.253332,279.8064071,454.6806662,339.0848111,574.9302644,272.0073406,570.84732,314.6632026,560.3192913,276.9390019,563.4557191,f
300.2671654,131.1886905,312.9834424,117.3641778,284.3507908,117.0165064,333.2696676,126.438772,269.5607036,131.6309223,374.5797504,216.6867873,258.126438,222.1835113,405.9080921,322.3097383,223.023291,347.6014181,301.6223667,319.2847728,331.5100656,318.5013619,358.3266627,449.1855476,283.5889325,453.545303,343.4080416,577.6883398,275.8411544,573.6630866,349.3864566,561.9632038,279.9284913,564.3550039,f
300.491035,137.1729074,312.4711995,122.091388,284.7923208,124.5424667,334.0246926,129.429611,272.1657809,138.1298864,374.9122851,217.9785239,260.0142566,225.816426,408.3960394,320.0120363,224.7800882,347.3160348,299.9641068,323.1173264,333.3450448,323.5546596,358.3543729,449.7848641,287.6259094,454.8513343,345.7359332,586.5121614,302.4171133,584.4677877,351.3743306,562.8446759,312.2543531,562.4103941,f
306.2278243,135.7853657,318.6149471,124.5417916,291.3875203,125.8900731,337.3960407,131.8249167,273.8281885,139.2251053,378.9619654,214.0025834,262.2390664,225.1999828,408.5129117,321.2436332,231.6138224,345.8240625,322.379585,315.5948936,337.8031393,319.575308,359.0648259,451.2355534,288.279489,455.2350839,346.4305619,583.196518,304.8334833,582.2245415,352.8737839,559.2423112,313.0914408,560.0305927,f
303.3485537,140.3810541,316.26135,129.0761878,290.5331029,129.879414,338.7834993,137.1618973,278.6722169,142.6167054,378.0891579,216.3937081,263.75375,229.9109118,408.4326409,320.9530782,237.758434,345.9036101,294.88044,325.9453639,335.8411689,326.5921638,365.6531813,453.2766664,295.4920657,459.4766295,390.4495115,588.7159794,304.6172098,583.5003615,392.6961176,565.2942969,315.9754653,560.5126077,f
315.5601127,145.9727484,326.5056477,133.5399654,304.4982328,132.9097335,344.0400535,139.1481024,286.482671,145.979448,380.0782152,219.7651346,267.1197676,231.1834283,409.8396283,321.0481452,243.4157102,345.7854833,326.8972315,321.9928822,335.2608802,327.1867958,366.0921143,452.5941651,294.6472322,457.86134,348.1558263,589.0855699,311.0086445,588.209162,353.0714025,567.8023069,319.6408488,567.2411462,f
319.495034,145.8155342,333.8099249,135.5824238,310.8824935,134.5181381,347.2510775,141.5020229,290.6995591,147.7674979,385.3316346,220.4650986,271.8575094,230.6310958,416.650355,319.0173516,252.0715534,347.9782853,336.4432796,320.4736337,345.0025032,326.0038983,375.5604155,449.1849479,300.342203,456.4380797,381.6105848,589.8869472,316.3161543,582.4745457,386.5008818,568.957782,318.8117248,569.06644,f
324.567877,147.0249102,336.1488099,138.9263358,314.5399184,137.0618151,351.6403768,144.9163628,293.7926534,148.5723176,387.7036033,221.2205286,282.2573671,230.9975407,416.6868217,318.8410334,256.9933013,346.0977648,345.9481562,329.0605846,354.007577,326.6921011,381.1751322,458.1995389,305.664319,468.5125228,353.7126721,595.3302762,296.3703461,586.9677544,352.1981936,566.1765803,315.0990886,566.3646386,f
329.8321177,148.5755155,342.1492331,139.9351199,316.4711404,139.7891283,359.7152287,146.2789478,299.9133016,148.374236,396.8813354,227.2799291,289.553288,235.7812366,428.3281325,314.9765926,261.1477257,354.2704987,342.7438319,331.8803637,339.317665,332.7406994,390.6788772,461.2697735,315.7844918,464.0641161,345.2843098,591.843618,312.428637,589.9433608,344.180489,567.112238,315.1499301,571.4495612,f
338.227431,152.1171368,345.7019197,142.5015271,324.8417996,143.0911041,367.522694,147.5018726,311.1129672,152.694112,402.4901691,227.0927435,297.3067477,235.9499617,433.9164297,321.2481446,271.0221655,350.9303052,342.3023898,332.694163,336.0916031,332.7135162,391.2363769,455.9872555,322.0068448,459.3248467,345.5807899,591.0409605,319.1247258,585.188696,348.6618719,569.7444966,322.1850883,569.5272792,f
345.6753374,154.9684107,353.9957841,143.9772182,331.5797929,145.3670802,372.6102266,149.6876336,319.1266052,156.4551301,407.9783767,226.5447191,304.6192237,236.5899925,435.4579017,315.3740336,280.5772836,349.6476787,345.1147437,330.8598666,371.5063963,330.3750895,395.7323981,458.1968481,331.9962795,452.8022143,379.2588717,595.9298789,325.9572943,581.7413971,352.4923225,570.5318216,348.8091863,570.1946891,f
347.973539,157.3338009,357.6844126,145.6237389,333.2339371,147.0171134,378.0812364,152.3681255,321.0093961,158.7983484,411.2618282,230.4307651,308.8522,240.2327963,436.8152719,323.6757835,286.8245017,351.7413087,342.0459269,334.8499105,369.089359,335.0383251,395.6385886,458.6306038,330.4826551,458.4316553,383.9781124,594.7682635,344.0480083,590.5780172,385.8538913,570.6704807,354.3754195,569.5932981,f
352.9477303,161.0701419,363.6829106,148.5171687,342.2144469,150.1610158,383.0038488,154.4444429,327.3989138,161.2361703,409.0834586,231.0745791,313.9148359,242.712147,444.3634336,324.8096831,290.65324,351.0434031,351.8392956,333.1683029,375.614326,334.699314,403.2671341,459.3295917,336.0380465,457.8292882,383.8415753,594.5082656,346.0635993,591.0792821,387.9905362,573.8750793,354.4217079,573.932754,f
357.8812561,165.7718804,367.8231592,152.3412053,346.7868078,154.0666401,384.6801093,160.3209967,328.1929984,162.2118164,418.2595386,242.5720236,317.9211404,245.6796947,452.9492282,326.7007826,293.3493612,353.7274494,371.201046,334.7185424,383.614154,334.071793,405.8027952,457.3800303,340.0517433,459.6681884,423.5683064,596.8557442,334.1709288,578.9936229,426.3312611,571.4891213,352.1111372,567.9104614,f
356.261939,167.4932642,366.4515348,154.7732633,346.1189145,157.0133034,383.6621272,161.3451204,329.9988933,162.1966811,416.9059201,240.1719535,319.6442888,244.7784103,451.690149,325.1135658,295.2660432,352.5263561,377.9285808,337.7029075,383.3960163,335.952925,404.842138,456.6532512,342.4404444,460.8378441,387.8103531,593.0165902,335.1256671,583.404313,387.9604699,570.2327648,353.2606103,570.8319127,f
355.8404241,169.1319613,365.7883569,157.2898039,346.1997588,159.7467753,382.2910923,163.0294687,329.1786604,166.0507642,415.7116937,241.0886091,321.9021808,246.4243581,446.410038,325.5825218,296.056762,353.0491448,379.7933758,336.3909497,377.2456354,337.3147975,404.2591056,454.4712361,341.2279371,455.243484,382.8661136,592.5249935,331.1792871,582.7691318,359.4578963,570.8750173,351.150613,570.9775445,f
355.9000159,169.4171618,365.0132609,157.1618839,345.8500855,160.2218394,383.1882046,161.9490844,327.9309694,168.6060063,416.2808014,238.7056946,320.3269947,245.659378,442.4230013,329.0045178,294.0047315,352.0298731,379.8277787,337.5720571,375.3091538,336.8660442,399.6807943,453.3308618,339.0213238,454.9881302,384.1662158,590.071442,330.5088788,581.7900519,386.0426384,569.1006208,349.5443435,572.5210168,f
354.189997,174.2968085,362.5264942,161.8716624,343.6622887,163.3738231,379.117947,165.0390186,325.1939915,171.1982341,413.436284,239.6064414,318.099635,245.7657787,441.1348196,326.5504913,295.2498618,351.6277192,378.9686377,333.843252,376.8112586,338.2737916,399.1961619,452.7518793,337.2875929,454.9414585,378.8141962,593.1958412,339.9645901,588.9138378,352.0343736,566.0067292,349.1218021,565.2877641,f
348.5390131,178.273775,355.7249851,166.5822895,332.5824105,166.817244,371.2722826,169.7166817,321.3450958,175.2952285,402.571556,243.9449788,312.2264182,248.6191764,429.1983454,333.6111605,290.9860016,353.8289191,357.5590433,338.057688,366.7608755,340.5883991,393.8888651,453.5716432,331.4075348,454.7954254,356.0891222,588.384872,321.0204879,582.7967876,354.4246772,571.3834212,324.2932319,569.8672758,f
343.212361,177.1074442,350.5226242,168.5198066,329.7778071,168.547941,365.0154179,172.8427017,318.0565453,176.1470133,393.019687,245.4165198,303.9421931,248.8150048,422.6415992,331.9015064,283.5884005,356.5808288,341.9125651,340.8751325,362.7900915,337.2317018,390.9591604,453.7980147,325.0184483,454.3022601,356.2844601,588.7689803,319.0854007,582.5855893,353.1095797,579.7011771,321.9281579,578.4825306,f
339.5313379,179.3380595,346.6268327,169.3046041,326.1849774,171.5332696,359.7505075,173.2725804,313.1665918,178.395584,385.0606872,243.6913083,297.3741013,253.3049599,409.9920239,333.7477676,275.4360362,358.3639257,345.4867435,344.0367109,353.3431496,336.3554792,388.1331839,454.6101504,319.6109245,457.6592721,354.0651985,588.5395213,313.8787762,583.6607462,352.0486759,572.0130748,319.3332792,574.3070455,f
328.1328313,183.2337518,338.5584054,172.3035855,318.2983,174.8340426,352.1620422,177.671871,302.0967417,180.2397542,380.6181591,245.7184129,292.8181083,253.8234322,405.550831,334.2674095,264.7352297,360.1857354,337.8585186,344.0819885,335.8619126,347.2846836,386.5805802,458.3161897,316.0539608,458.6471142,356.7978894,591.0670655,310.83391,590.5047156,353.3539935,572.2272002,315.3105,572.8098508,f
